tournament,round,date,team1_player1,team1_player2,team2_player1,team2_player2,team1_sets,team2_sets
2023 PPA Selkirk Texas Open,Consolation Bracket Round 32,2023-06-04,Locklear P.,Goldberg J.,Newell B.,Tardio G.,0,1
2023 PPA Selkirk Texas Open,Consolation Bracket Round 32,2023-06-04,Bar D.,Dawson C.,Kawka P.,Finley R.,1,0
2023 PPA Selkirk Texas Open,Consolation Bracket Round 32,2023-06-04,Cincola J.,Stone W.,Munro J.,Laura C.,1,0
2023 PPA Selkirk Texas Open,Consolation Bracket Round 32,2023-06-04,Auvergne S.,De La Rosa D.,Weinbach D.,Morariu M.,1,0
2023 PPA Selkirk Texas Open,Consolation Bracket Round 32,2023-06-04,Johnson H.,Johnson Y.,Deakin S.,Scarpa A.,0,1
2023 PPA Selkirk Texas Open,Consolation Bracket Round 32,2023-06-04,Arnold J.,Young D.,Brown M.,Lane B.,0,1
2023 PPA Selkirk Texas Open,Consolation Bracket Round 32,2023-06-04,Garnett C.,Teoni P.,Koszuta K.,Johnson C.,1,0
2023 PPA Selkirk Texas Open,Round 32,2023-06-04,Smith P.,Hewett R.,Auvergne S.,De La Rosa D.,0,2
2023 PPA Selkirk Texas Open,Round 32,2023-06-04,Ignatowich J.,McGuffin T.,Tamaki K.,Vich J.,2,0
2023 PPA Selkirk Texas Open,Round 32,2023-06-04,Newell B.,Tardio G.,Johnson H.,Johnson Y.,0,2
2023 PPA Selkirk Texas Open,Round 32,2023-06-04,Johnson J.,Frazier D.,Alvarez J.,Irizarry E.,2,1
2023 PPA Selkirk Texas Open,Round 32,2023-06-04,Patriquin H.,Smith S.,Read A.,Venkatesan M.,2,0
2023 PPA Selkirk Texas Open,Round 32,2023-06-04,Arnold J.,Young D.,Kawka P.,Finley R.,2,0
2023 PPA Selkirk Texas Open,Round 32,2023-06-04,Garnett C.,Teoni P.,Barrientos M.,Whitehead G.,2,0
2023 PPA Selkirk Texas Open,Round 32,2023-06-04,Wright M.,Newman R.,Munro J.,Laura C.,2,0
2023 PPA Selkirk Texas Open,Round 32,2023-06-04,Devilliers J.,Rettenmaier T.,Whittaker R.,Rahachou S.,2,0
2023 PPA Selkirk Texas Open,Round 32,2023-06-04,Deakin S.,Scarpa A.,Locklear P.,Goldberg J.,1,2
2023 PPA Selkirk Texas Open,Round 32,2023-06-04,Koller A.,Loong T.,Hutchins R.,Pailet E.,2,0
2023 PPA Selkirk Texas Open,Round 32,2023-06-04,Tellez P.,Staksrud F.,Jakovljevic I.,Trinh T.,2,0
2023 PPA Selkirk Texas Open,Round 32,2023-06-04,Bar D.,Dawson C.,Brown M.,Lane B.,2,0
2023 PPA Selkirk Texas Open,Round 32,2023-06-04,Johns C.,Johns B.,Haworth C.,Hammond B.,2,0
2023 PPA Selkirk Texas Open,Round 32,2023-06-04,Blaszkewycz E.,Bond G.,Weinbach D.,Morariu M.,2,0
2023 PPA Selkirk Texas Open,Round 32,2023-06-04,Cincola J.,Stone W.,Koszuta K.,Johnson C.,2,0
2023 PPA Selkirk Texas Open,Consolation Bracket Round 64,2023-06-04,Tamaki K.,Vich J.,Smith P.,Hewett R.,1,0
2023 PPA Selkirk Texas Open,Consolation Bracket Round 64,2023-06-04,Alvarez J.,Irizarry E.,Newell B.,Tardio G.,0,1
2023 PPA Selkirk Texas Open,Consolation Bracket Round 64,2023-06-04,Kawka P.,Finley R.,Read A.,Venkatesan M.,1,0
2023 PPA Selkirk Texas Open,Consolation Bracket Round 64,2023-06-04,Munro J.,Laura C.,Barrientos M.,Whitehead G.,1,0
2023 PPA Selkirk Texas Open,Consolation Bracket Round 64,2023-06-04,Whittaker R.,Rahachou S.,Weinbach D.,Morariu M.,0,1
2023 PPA Selkirk Texas Open,Consolation Bracket Round 64,2023-06-04,Brown M.,Lane B.,Jakovljevic I.,Trinh T.,1,0
2023 PPA Selkirk Texas Open,Consolation Bracket Round 64,2023-06-04,Haworth C.,Hammond B.,Koszuta K.,Johnson C.,0,1
2023 PPA Selkirk Texas Open,Consolation Bracket Round 64,2023-06-04,Hutchins R.,Pailet E.,Deakin S.,Scarpa A.,0,1
2023 PPA Selkirk Texas Open,Consolation Bracket Finals,2023-06-04,Tellez P.,Staksrud F.,Bar D.,Dawson C.,1,0
2023 PPA Selkirk Texas Open,Consolation Bracket Semi-Finals,2023-06-04,Bar D.,Dawson C.,Tamaki K.,Vich J.,1,0
2023 PPA Selkirk Texas Open,Consolation Bracket Semi-Finals,2023-06-04,Tellez P.,Staksrud F.,Auvergne S.,De La Rosa D.,1,0
2023 PPA Selkirk Texas Open,Consolation Bracket Quarter Finals,2023-06-04,Ignatowich J.,McGuffin T.,Tamaki K.,Vich J.,0,1
2023 PPA Selkirk Texas Open,Consolation Bracket Quarter Finals,2023-06-04,Patriquin H.,Smith S.,Bar D.,Dawson C.,0,1
2023 PPA Selkirk Texas Open,Consolation Bracket Quarter Finals,2023-06-04,Devilliers J.,Rettenmaier T.,Auvergne S.,De La Rosa D.,0,1
2023 PPA Selkirk Texas Open,Consolation Bracket Quarter Finals,2023-06-04,Tellez P.,Staksrud F.,Garnett C.,Teoni P.,1,0
2023 PPA Orange County Cup,Finals,2023-06-11,Johns C.,Johns B.,Wright M.,Newman R.,3,2
2023 PPA Orange County Cup,Bronze Medal Match,2023-06-11,Ignatowich J.,McGuffin T.,Bar D.,Dawson C.,2,1
2023 PPA Orange County Cup,Semi-Finals,2023-06-11,Wright M.,Newman R.,Bar D.,Dawson C.,2,0
2023 PPA Orange County Cup,Semi-Finals,2023-06-11,Johns C.,Johns B.,Ignatowich J.,McGuffin T.,2,0
2023 PPA Orange County Cup,Quarter Finals,2023-06-11,Nunnery R.,Patriquin H.,Bar D.,Dawson C.,0,2
2023 PPA Orange County Cup,Quarter Finals,2023-06-11,Wright M.,Newman R.,Tellez P.,Staksrud F.,2,1
2023 PPA Orange County Cup,Quarter Finals,2023-06-11,Johns C.,Johns B.,Tardio G.,Garnett C.,2,0
2023 PPA Orange County Cup,Quarter Finals,2023-06-11,Johnson J.,Frazier D.,Ignatowich J.,McGuffin T.,1,2
2023 PPA Orange County Cup,Consolation Bracket Round 16,2023-06-11,Deakin S.,Shick C.,De La Rosa D.,Newell B.,1,0
2023 PPA Orange County Cup,Consolation Bracket Round 16,2023-06-11,Smith P.,Stone W.,Tamaki K.,Vich J.,1,0
2023 PPA Orange County Cup,Consolation Bracket Round 16,2023-06-11,Koller A.,Lange E.,Hewett R.,Alshon C.,0,1
2023 PPA Orange County Cup,Consolation Bracket Round 16,2023-06-11,Teoni P.,Kawka P.,Devilliers J.,Loong T.,0,1
2023 PPA Orange County Cup,Round 16,2023-06-11,Bar D.,Dawson C.,Smith S.,Fought T.,2,1
2023 PPA Orange County Cup,Round 16,2023-06-11,Devilliers J.,Loong T.,Nunnery R.,Patriquin H.,0,2
2023 PPA Orange County Cup,Round 16,2023-06-11,Tellez P.,Staksrud F.,Koller A.,Lange E.,2,0
2023 PPA Orange County Cup,Round 16,2023-06-11,Ignatowich J.,McGuffin T.,Smith P.,Stone W.,2,0
2023 PPA Orange County Cup,Round 16,2023-06-11,Johnson J.,Frazier D.,Rettenmaier T.,Yates K.,2,0
2023 PPA Orange County Cup,Round 16,2023-06-11,Arnold J.,Young D.,Tardio G.,Garnett C.,0,2
2023 PPA Orange County Cup,Round 16,2023-06-11,Johns C.,Johns B.,De La Rosa D.,Newell B.,2,0
2023 PPA Orange County Cup,Round 16,2023-06-11,Wright M.,Newman R.,Hewett R.,Alshon C.,2,0
2023 PPA Orange County Cup,Consolation Bracket Round 32,2023-06-11,Rettenmaier T.,Yates K.,Tamaki K.,Vich J.,0,1
2023 PPA Orange County Cup,Consolation Bracket Round 32,2023-06-11,Smith P.,Stone W.,Gabrielsen W.,Lanier S.,1,0
2023 PPA Orange County Cup,Consolation Bracket Round 32,2023-06-11,Hewett R.,Alshon C.,Nemoff C.,Koszuta K.,1,0
2023 PPA Orange County Cup,Consolation Bracket Round 32,2023-06-11,Koller A.,Lange E.,Querrey S.,Burrows W.,1,0
2023 PPA Orange County Cup,Consolation Bracket Round 32,2023-06-11,Devilliers J.,Loong T.,Barrientos M.,Lane B.,1,0
2023 PPA Orange County Cup,Consolation Bracket Round 32,2023-06-11,De La Rosa D.,Newell B.,Munro J.,Elliott J.,1,0
2023 PPA Orange County Cup,Consolation Bracket Round 32,2023-06-11,Smith S.,Fought T.,Teoni P.,Kawka P.,0,1
2023 PPA Orange County Cup,Round 32,2023-06-11,Smith S.,Fought T.,Neumann A.,Whatnall K.,2,0
2023 PPA Orange County Cup,Round 32,2023-06-11,Nunnery R.,Patriquin H.,Deakin S.,Shick C.,2,1
2023 PPA Orange County Cup,Round 32,2023-06-11,Ignatowich J.,McGuffin T.,Vance J.,Baca M.,2,0
2023 PPA Orange County Cup,Round 32,2023-06-11,Rettenmaier T.,Yates K.,Querrey S.,Burrows W.,2,0
2023 PPA Orange County Cup,Round 32,2023-06-11,Johnson J.,Frazier D.,Beasley N.,Payetta L.,2,0
2023 PPA Orange County Cup,Round 32,2023-06-11,Tardio G.,Garnett C.,Barrientos M.,Lane B.,2,1
2023 PPA Orange County Cup,Round 32,2023-06-11,De La Rosa D.,Newell B.,Teoni P.,Kawka P.,2,1
2023 PPA Orange County Cup,Round 32,2023-06-11,Johns C.,Johns B.,Estareja R.,Kellogg C.,2,0
2023 PPA Orange County Cup,Round 32,2023-06-11,Devilliers J.,Loong T.,Marceau M.,Mcauley D.,2,0
2023 PPA Orange County Cup,Round 32,2023-06-11,Koller A.,Lange E.,Johnson C.,Finley R.,2,1
2023 PPA Orange County Cup,Round 32,2023-06-11,Tellez P.,Staksrud F.,Tamaki K.,Vich J.,2,0
2023 PPA Orange County Cup,Round 32,2023-06-11,Hewett R.,Alshon C.,Sherry R.,Roditi D.,2,0
2023 PPA Orange County Cup,Round 32,2023-06-11,Wright M.,Newman R.,Gabrielsen W.,Lanier S.,2,0
2023 PPA Orange County Cup,Round 32,2023-06-11,Smith P.,Stone W.,Nemoff C.,Koszuta K.,2,0
2023 PPA Orange County Cup,Round 32,2023-06-11,Arnold J.,Young D.,Pailet E.,Warnick J.,2,0
2023 PPA Orange County Cup,Round 32,2023-06-11,Bar D.,Dawson C.,Munro J.,Elliott J.,2,0
2023 PPA Orange County Cup,Consolation Bracket Round 64,2023-06-11,Munro J.,Elliott J.,Neumann A.,Whatnall K.,1,0
2023 PPA Orange County Cup,Consolation Bracket Round 64,2023-06-11,Marceau M.,Mcauley D.,Deakin S.,Shick C.,0,1
2023 PPA Orange County Cup,Consolation Bracket Round 64,2023-06-11,Tamaki K.,Vich J.,Johnson C.,Finley R.,1,0
2023 PPA Orange County Cup,Consolation Bracket Round 64,2023-06-11,Gabrielsen W.,Lanier S.,Sherry R.,Roditi D.,1,0
2023 PPA Orange County Cup,Consolation Bracket Round 64,2023-06-11,Beasley N.,Payetta L.,Querrey S.,Burrows W.,0,1
2023 PPA Orange County Cup,Consolation Bracket Round 64,2023-06-11,Estareja R.,Kellogg C.,Teoni P.,Kawka P.,0,1
2023 PPA Orange County Cup,Consolation Bracket Round 64,2023-06-11,Vance J.,Baca M.,Nemoff C.,Koszuta K.,0,1
2023 PPA Orange County Cup,Consolation Bracket Finals,2023-06-11,Tellez P.,Staksrud F.,Tardio G.,Garnett C.,1,0
2023 PPA Orange County Cup,Consolation Bracket Semi-Finals,2023-06-11,Smith P.,Stone W.,Tellez P.,Staksrud F.,0,1
2023 PPA Orange County Cup,Consolation Bracket Semi-Finals,2023-06-11,Johnson J.,Frazier D.,Tardio G.,Garnett C.,0,1
2023 PPA Orange County Cup,Consolation Bracket Quarter Finals,2023-06-11,Tellez P.,Staksrud F.,Deakin S.,Shick C.,1,0
2023 PPA Orange County Cup,Consolation Bracket Quarter Finals,2023-06-11,Nunnery R.,Patriquin H.,Smith P.,Stone W.,0,1
2023 PPA Orange County Cup,Consolation Bracket Quarter Finals,2023-06-11,Johnson J.,Frazier D.,Devilliers J.,Loong T.,1,0
2023 PPA Orange County Cup,Consolation Bracket Quarter Finals,2023-06-11,Tardio G.,Garnett C.,Hewett R.,Alshon C.,1,0
2023 PPA Baird Denver Open,Finals,2023-07-16,Johns C.,Johns B.,Tellez P.,Staksrud F.,3,0
2023 PPA Baird Denver Open,Bronze Medal Match,2023-07-16,Dawson C.,Patriquin H.,Frazier D.,Wright M.,2,0
2023 PPA Baird Denver Open,Semi-Finals,2023-07-16,Frazier D.,Wright M.,Tellez P.,Staksrud F.,1,2
2023 PPA Baird Denver Open,Semi-Finals,2023-07-16,Johns C.,Johns B.,Dawson C.,Patriquin H.,2,0
2023 PPA Baird Denver Open,Quarter Finals,2023-07-16,Tellez P.,Staksrud F.,Garnett C.,Cassidy R.,2,1
2023 PPA Baird Denver Open,Quarter Finals,2023-07-16,Frazier D.,Wright M.,Navratil Z.,Young D.,2,0
2023 PPA Baird Denver Open,Quarter Finals,2023-07-16,Dawson C.,Patriquin H.,Hewett R.,Smith S.,2,0
2023 PPA Baird Denver Open,Quarter Finals,2023-07-16,Johns C.,Johns B.,Fought T.,Stone W.,2,0
2023 PPA Baird Denver Open,Round 16,2023-07-16,Rettenmaier T.,Deakin S.,Garnett C.,Cassidy R.,0,2
2023 PPA Baird Denver Open,Round 16,2023-07-16,Navratil Z.,Young D.,Shick C.,Dobran J.,2,0
2023 PPA Baird Denver Open,Round 16,2023-07-16,Frazier D.,Wright M.,Nemoff C.,Loyd M.,2,0
2023 PPA Baird Denver Open,Round 16,2023-07-16,Koller A.,Lange E.,Hewett R.,Smith S.,0,2
2023 PPA Baird Denver Open,Round 16,2023-07-16,Dawson C.,Patriquin H.,Lohani A.,Venkatesan M.,2,0
2023 PPA Baird Denver Open,Round 16,2023-07-16,Johns C.,Johns B.,Yates K.,Alshon C.,2,0
2023 PPA Baird Denver Open,Round 16,2023-07-16,Tellez P.,Staksrud F.,Neumann A.,Whatnall K.,2,0
2023 PPA Baird Denver Open,Round 16,2023-07-16,Arnold J.,Wilson T.,Fought T.,Stone W.,1,2
2023 PPA Baird Denver Open,Round 32,2023-07-16,Garnett C.,Cassidy R.,Blaszkewycz E.,Bond G.,2,0
2023 PPA Baird Denver Open,Round 32,2023-07-16,Weinbach D.,Goldberg J.,Neumann A.,Whatnall K.,1,2
2023 PPA Baird Denver Open,Round 32,2023-07-16,Tellez P.,Staksrud F.,Heck C.,Oxler J.,2,0
2023 PPA Baird Denver Open,Round 32,2023-07-16,Shick C.,Dobran J.,Kawka P.,Markowitz E.,2,1
2023 PPA Baird Denver Open,Round 32,2023-07-16,Navratil Z.,Young D.,Ge A.,Jensen D.,2,0
2023 PPA Baird Denver Open,Round 32,2023-07-16,Frazier D.,Wright M.,Fritzges E.,Newcombe R.,2,0
2023 PPA Baird Denver Open,Round 32,2023-07-16,Hewett R.,Smith S.,Jakovljevic I.,Scarpa A.,2,0
2023 PPA Baird Denver Open,Round 32,2023-07-16,Koller A.,Lange E.,Alhouni M.,Alhouni M.,2,0
2023 PPA Baird Denver Open,Round 32,2023-07-16,Koszuta K.,Teoni P.,Lohani A.,Venkatesan M.,0,2
2023 PPA Baird Denver Open,Round 32,2023-07-16,Fought T.,Stone W.,Lui J.,Forsythe E.,2,0
2023 PPA Baird Denver Open,Round 32,2023-07-16,Arnold J.,Wilson T.,Bock J.,Brown M.,2,0
2023 PPA Baird Denver Open,Round 32,2023-07-16,Yates K.,Alshon C.,Tamaki K.,Vich J.,2,1
2023 PPA Baird Denver Open,Round 32,2023-07-16,Rettenmaier T.,Deakin S.,Hong T.,Morrow T.,2,0
2023 PPA Baird Denver Open,Round 32,2023-07-16,Johnson C.,Finley R.,Nemoff C.,Loyd M.,0,2
2023 PPA Baird Denver Open,Round 32,2023-07-16,Dawson C.,Patriquin H.,Bayoumy A.,Wild J.,2,0
2023 PPA Baird Denver Open,Round 32,2023-07-16,Johns C.,Johns B.,Milo S.,Adelson S.,2,0
2023 PPA Baird Seattle Open,Finals,2023-07-30,Tellez P.,Staksrud F.,Johnson J.,Frazier D.,1,3
2023 PPA Baird Seattle Open,Bronze Medal Match,2023-07-30,Smith P.,Young D.,Devilliers J.,Wright M.,2,0
2023 PPA Baird Seattle Open,Semi-Finals,2023-07-30,Devilliers J.,Wright M.,Johnson J.,Frazier D.,0,2
2023 PPA Baird Seattle Open,Semi-Finals,2023-07-30,Smith P.,Young D.,Tellez P.,Staksrud F.,0,2
2023 PPA Baird Seattle Open,Quarter Finals,2023-07-30,Johnson J.,Frazier D.,Ignatowich J.,Hewett R.,2,0
2023 PPA Baird Seattle Open,Quarter Finals,2023-07-30,Devilliers J.,Wright M.,Tardio G.,Smith S.,2,0
2023 PPA Baird Seattle Open,Quarter Finals,2023-07-30,Newman R.,Arnold J.,Tellez P.,Staksrud F.,1,2
2023 PPA Baird Seattle Open,Quarter Finals,2023-07-30,Johns C.,Johns B.,Smith P.,Young D.,1,2
2023 PPA Baird Seattle Open,Round 16,2023-07-30,Patriquin H.,Koller A.,Ignatowich J.,Hewett R.,1,2
2023 PPA Baird Seattle Open,Round 16,2023-07-30,Johnson J.,Frazier D.,Teoni P.,Kawka P.,2,0
2023 PPA Baird Seattle Open,Round 16,2023-07-30,Devilliers J.,Wright M.,Brown M.,Scarpa A.,2,0
2023 PPA Baird Seattle Open,Round 16,2023-07-30,Tellez P.,Staksrud F.,Loong T.,Lange E.,2,0
2023 PPA Baird Seattle Open,Round 16,2023-07-30,Newman R.,Arnold J.,Blaszkewycz E.,Bond G.,2,0
2023 PPA Baird Seattle Open,Round 16,2023-07-30,Tamaki K.,Vich J.,Smith P.,Young D.,0,2
2023 PPA Baird Seattle Open,Round 16,2023-07-30,Wilson T.,Bar D.,Tardio G.,Smith S.,1,2
2023 PPA Baird Seattle Open,Round 16,2023-07-30,Johns C.,Johns B.,Fought T.,Stone W.,2,0
2023 PPA Baird Seattle Open,Round 32,2023-07-30,Ignatowich J.,Hewett R.,Lui J.,Forsythe E.,2,0
2023 PPA Baird Seattle Open,Round 32,2023-07-30,Patriquin H.,Koller A.,Beasley N.,Eveloff R.,2,0
2023 PPA Baird Seattle Open,Round 32,2023-07-30,Johnson J.,Frazier D.,Pham K.,Grollman J.,2,0
2023 PPA Baird Seattle Open,Round 32,2023-07-30,Tardio G.,Smith S.,Neumann A.,Whatnall K.,2,0
2023 PPA Baird Seattle Open,Round 32,2023-07-30,Wilson T.,Bar D.,Mcmakin K.,Estareja R.,2,0
2023 PPA Baird Seattle Open,Round 32,2023-07-30,Deakin S.,Chapman B.,Brown M.,Scarpa A.,1,2
2023 PPA Baird Seattle Open,Round 32,2023-07-30,Devilliers J.,Wright M.,Truex C.,Angelo S.,2,0
2023 PPA Baird Seattle Open,Round 32,2023-07-30,Loong T.,Lange E.,Cassidy R.,Loyd M.,2,0
2023 PPA Baird Seattle Open,Round 32,2023-07-30,Tellez P.,Staksrud F.,Lee S.,Hong T.,2,1
2023 PPA Baird Seattle Open,Round 32,2023-07-30,Newman R.,Arnold J.,Broderick J.,Lanier S.,2,0
2023 PPA Baird Seattle Open,Round 32,2023-07-30,Smith P.,Young D.,Johnson C.,Finley R.,2,0
2023 PPA Baird Seattle Open,Round 32,2023-07-30,Duong Q.,Mead M.,Tamaki K.,Vich J.,0,2
2023 PPA Baird Seattle Open,Round 32,2023-07-30,Fought T.,Stone W.,Barrientos M.,Whitehead G.,2,0
2023 PPA Baird Seattle Open,Round 32,2023-07-30,Johns C.,Johns B.,Schenk A.,Powell C.,2,0
2023 PPA Baird Seattle Open,Round 32,2023-07-30,Goldberg J.,Alshon C.,Blaszkewycz E.,Bond G.,1,2
2023 PPA Takeya Showcase Los Angeles,Finals,2023-08-06,Johns C.,Johns B.,Johnson J.,Frazier D.,1,3
2023 PPA Takeya Showcase Los Angeles,Bronze Medal Match,2023-08-06,Garnett C.,Wright M.,Arnold J.,Wilson T.,1,2
2023 PPA Takeya Showcase Los Angeles,Semi-Finals,2023-08-06,Johnson J.,Frazier D.,Arnold J.,Wilson T.,2,1
2023 PPA Takeya Showcase Los Angeles,Semi-Finals,2023-08-06,Johns C.,Johns B.,Garnett C.,Wright M.,2,0
2023 PPA Takeya Showcase Los Angeles,Quarter Finals,2023-08-06,Newman R.,Koller A.,Arnold J.,Wilson T.,1,2
2023 PPA Takeya Showcase Los Angeles,Quarter Finals,2023-08-06,Johnson J.,Frazier D.,Young D.,Bar D.,2,1
2023 PPA Takeya Showcase Los Angeles,Quarter Finals,2023-08-06,Garnett C.,Wright M.,McGuffin T.,Long B.,2,1
2023 PPA Takeya Showcase Los Angeles,Quarter Finals,2023-08-06,Johns C.,Johns B.,Devilliers J.,Tardio G.,2,1
2023 PPA Takeya Showcase Los Angeles,Round 16,2023-08-06,Irizarry E.,Farias J.,Arnold J.,Wilson T.,0,2
2023 PPA Takeya Showcase Los Angeles,Round 16,2023-08-06,Newman R.,Koller A.,Vich J.,Stone W.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 16,2023-08-06,Young D.,Bar D.,Smith S.,Fought T.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 16,2023-08-06,Loong T.,Ignatowich J.,McGuffin T.,Long B.,1,2
2023 PPA Takeya Showcase Los Angeles,Round 16,2023-08-06,Garnett C.,Wright M.,Lange E.,Deakin S.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 16,2023-08-06,Tellez P.,Staksrud F.,Devilliers J.,Tardio G.,0,2
2023 PPA Takeya Showcase Los Angeles,Round 16,2023-08-06,Johns C.,Johns B.,Hewett R.,Brown M.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 16,2023-08-06,Johnson J.,Frazier D.,Emmrich M.,Alshon C.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 32,2023-08-06,Arnold J.,Wilson T.,Neumann A.,Whatnall K.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 32,2023-08-06,Beasley N.,Markowitz E.,Irizarry E.,Farias J.,1,2
2023 PPA Takeya Showcase Los Angeles,Round 32,2023-08-06,Vich J.,Stone W.,Whitehead G.,Teoni P.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 32,2023-08-06,Smith S.,Fought T.,Baca M.,Warnick J.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 32,2023-08-06,Young D.,Bar D.,Shearer D.,Venkatesan M.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 32,2023-08-06,Smith P.,Johnson Y.,Emmrich M.,Alshon C.,1,2
2023 PPA Takeya Showcase Los Angeles,Round 32,2023-08-06,Johnson J.,Frazier D.,Haas P.,Litvinov D.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 32,2023-08-06,Loong T.,Ignatowich J.,Ge A.,Jensen D.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 32,2023-08-06,Lange E.,Deakin S.,Shick C.,Dobran J.,2,1
2023 PPA Takeya Showcase Los Angeles,Round 32,2023-08-06,Garnett C.,Wright M.,Bellamy R.,Taylor Z.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 32,2023-08-06,Devilliers J.,Tardio G.,Querrey S.,Sherry R.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 32,2023-08-06,Tellez P.,Staksrud F.,Montoya N.,Koszuta K.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 32,2023-08-06,Johns C.,Johns B.,Payetta L.,Rahachou S.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 32,2023-08-06,Newman R.,Koller A.,Gingrich D.,Roditi D.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 32,2023-08-06,McGuffin T.,Long B.,De La Rosa D.,Newell B.,2,0
2023 PPA Takeya Showcase Los Angeles,Round 32,2023-08-06,Hewett R.,Brown M.,Nemoff C.,Cassidy R.,2,0
2023 PPA Vulcan Tournament of Champions,Finals,2023-08-19,Newman R.,Koller A.,Ignatowich J.,McGuffin T.,2,3
2023 PPA Vulcan Tournament of Champions,Semi-Finals,2023-08-19,Ignatowich J.,McGuffin T.,Alshon C.,Garnett C.,2,0
2023 PPA Vulcan Tournament of Champions,Semi-Finals,2023-08-19,Newman R.,Koller A.,Devilliers J.,Smith P.,2,1
2023 PPA Vulcan Tournament of Champions,Quarter Finals,2023-08-19,Tellez P.,Staksrud F.,Alshon C.,Garnett C.,0,2
2023 PPA Vulcan Tournament of Champions,Quarter Finals,2023-08-19,Frazier D.,Daescu A.,Ignatowich J.,McGuffin T.,0,2
2023 PPA Vulcan Tournament of Champions,Quarter Finals,2023-08-19,Devilliers J.,Smith P.,Hewett R.,Navratil Z.,2,0
2023 PPA Vulcan Tournament of Champions,Quarter Finals,2023-08-19,Newman R.,Koller A.,Arnold J.,Wilson T.,2,0
2023 PPA Vulcan Tournament of Champions,Round 16,2023-08-19,Loong T.,Patriquin H.,Alshon C.,Garnett C.,0,2
2023 PPA Vulcan Tournament of Champions,Round 16,2023-08-19,Tellez P.,Staksrud F.,Tamaki K.,Newell B.,2,0
2023 PPA Vulcan Tournament of Champions,Round 16,2023-08-19,Ignatowich J.,McGuffin T.,Young D.,Lange E.,2,0
2023 PPA Vulcan Tournament of Champions,Round 16,2023-08-19,Frazier D.,Daescu A.,Loyd M.,Teoni P.,2,0
2023 PPA Vulcan Tournament of Champions,Round 16,2023-08-19,Devilliers J.,Smith P.,Estareja R.,Kawka P.,2,0
2023 PPA Vulcan Tournament of Champions,Round 16,2023-08-19,Arnold J.,Wilson T.,Smith S.,Fought T.,2,0
2023 PPA Vulcan Tournament of Champions,Round 16,2023-08-19,Newman R.,Koller A.,Barrientos M.,Whitehead G.,2,1
2023 PPA Vulcan Tournament of Champions,Round 16,2023-08-19,Tardio G.,Bar D.,Hewett R.,Navratil Z.,1,2
2023 PPA Vulcan Tournament of Champions,Round 32,2023-08-19,Alshon C.,Garnett C.,Alhouni M.,Dobran J.,2,0
2023 PPA Vulcan Tournament of Champions,Round 32,2023-08-19,Loong T.,Patriquin H.,Gonzalez A.,Vanderwarf N.,2,0
2023 PPA Vulcan Tournament of Champions,Round 32,2023-08-19,Tamaki K.,Newell B.,Garcia E.,Johnson C.,2,0
2023 PPA Vulcan Tournament of Champions,Round 32,2023-08-19,Young D.,Lange E.,Beasley N.,Duong Q.,2,0
2023 PPA Vulcan Tournament of Champions,Round 32,2023-08-19,Ignatowich J.,McGuffin T.,Palm D.,Gingrich D.,2,0
2023 PPA Vulcan Tournament of Champions,Round 32,2023-08-19,Loyd M.,Teoni P.,Koszuta K.,Ge A.,2,1
2023 PPA Vulcan Tournament of Champions,Round 32,2023-08-19,Frazier D.,Daescu A.,Thompsen T.,Carlisle C.,2,0
2023 PPA Vulcan Tournament of Champions,Round 32,2023-08-19,Tardio G.,Bar D.,Case C.,Fullmer A.,2,0
2023 PPA Vulcan Tournament of Champions,Round 32,2023-08-19,DAmico G.,Rettenmaier T.,Estareja R.,Kawka P.,0,2
2023 PPA Vulcan Tournament of Champions,Round 32,2023-08-19,Devilliers J.,Smith P.,Schenk A.,Powell C.,2,1
2023 PPA Vulcan Tournament of Champions,Round 32,2023-08-19,Smith S.,Fought T.,Gabrielsen W.,Lanier S.,2,0
2023 PPA Vulcan Tournament of Champions,Round 32,2023-08-19,Arnold J.,Wilson T.,Ayotte J.,Jensen D.,2,1
2023 PPA Vulcan Tournament of Champions,Round 32,2023-08-19,Newman R.,Koller A.,Cheney J.,Brandt R.,2,0
2023 PPA Vulcan Tournament of Champions,Round 32,2023-08-19,Tellez P.,Staksrud F.,Larson B.,Wilson Q.,2,0
2023 PPA Vulcan Tournament of Champions,Round 32,2023-08-19,Hewett R.,Navratil Z.,Read A.,Irizarry E.,2,0
2023 PPA Vulcan Tournament of Champions,Round 32,2023-08-19,Cassidy R.,Weinbach D.,Barrientos M.,Whitehead G.,0,2
